Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
29	:	1572753644.043	    15.200	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/kernels/atax && timeout --signal=TERM 0 ./atax.exe 0.50 < /dev/null &> /dev/null
30	:	1572753659.246	    15.106	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/kernels/atax && timeout --signal=TERM 0 ./atax.exe 0.55 < /dev/null &> /dev/null
31	:	1572753674.355	    14.818	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/kernels/atax && timeout --signal=TERM 0 ./atax.exe 0.60 < /dev/null &> /dev/null
32	:	1572753689.176	    14.390	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/kernels/atax && timeout --signal=TERM 0 ./atax.exe 0.65 < /dev/null &> /dev/null
33	:	1572753703.570	    13.851	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/kernels/atax && timeout --signal=TERM 0 ./atax.exe 0.70 < /dev/null &> /dev/null
34	:	1572753717.424	    13.368	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/kernels/atax && timeout --signal=TERM 0 ./atax.exe 0.75 < /dev/null &> /dev/null
35	:	1572753730.795	    12.914	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/kernels/atax && timeout --signal=TERM 0 ./atax.exe 0.80 < /dev/null &> /dev/null
36	:	1572753743.712	    12.436	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/kernels/atax && timeout --signal=TERM 0 ./atax.exe 0.85 < /dev/null &> /dev/null
37	:	1572753756.150	    11.977	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/kernels/atax && timeout --signal=TERM 0 ./atax.exe 0.90 < /dev/null &> /dev/null
38	:	1572753768.130	    11.589	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/kernels/atax && timeout --signal=TERM 0 ./atax.exe 0.95 < /dev/null &> /dev/null
